Player_ID,Age,Game_Genre,PlayTime_Hours,Sleep_Hours,Energy_Drinks,Screen_Brightness,Blue_Light_Filter,APM,Heart_Rate_BPM,HRV_Score,Reaction_Time_ms,Match_Outcome
PL_142912,18,Battle Royale,0.5,8.25,0,87.2,No,64,70,100.0,245.0,Win
PL_142913,24,FPS,0.5,8.34,3,78.0,No,213,99,90.95,252.65,Win
PL_142914,32,FPS,2.16,4.99,3,56.7,No,133,88,80.24,286.74,Loss
PL_142915,24,FPS,4.77,6.41,3,65.2,Yes,132,89,87.57,291.71,Win
PL_142916,17,Battle Royale,9.17,5.05,0,82.6,No,43,81,66.87,284.35,Win
PL_142917,23,FPS,5.71,5.57,2,15.3,No,164,81,88.56,254.39,Win
PL_142918,24,MOBA,1.23,5.67,0,70.4,No,290,73,96.63,264.5,Win
PL_142919,25,MOBA,2.9,8.73,1,94.3,No,186,96,90.25,245.75,Win
PL_142920,16,FPS,3.17,7.47,4,57.4,Yes,156,89,100.0,238.44,Win
PL_142921,24,Battle Royale,3.88,7.21,0,32.3,Yes,110,70,76.25,256.11,Loss
PL_142922,24,MOBA,4.02,6.33,2,92.7,No,145,90,76.86,303.58,Loss
PL_142923,28,MOBA,0.64,6.99,1,83.5,No,191,77,,262.41,Win
PL_142924,19,MOBA,1.86,6.65,1,40.4,No,234,82,100.0,229.07,Win
PL_142925,21,FPS,1.6,6.22,1,14.6,No,178,93,79.12,246.47,Loss
PL_142926,25,MOBA,2.12,6.61,0,49.2,No,236,85,88.34,259.97,Win
PL_142927,17,FPS,3.47,6.65,3,62.7,No,206,101,71.46,241.81,Loss
PL_142928,22,FPS,0.5,8.29,1,42.1,No,161,78,100.0,241.55,Win
PL_142929,20,FPS,0.5,8.88,0,94.2,No,156,82,86.5,242.03,Loss
PL_142930,20,FPS,0.5,6.13,2,73.0,No,89,89,100.0,251.12,Win
PL_142931,16,Fighting,0.5,4.48,2,73.8,No,154,94,88.42,242.36,Win
PL_142932,21,MOBA,1.69,7.45,1,61.6,Yes,193,84,95.4,241.84,Loss
PL_142933,28,Battle Royale,0.9,8.06,0,54.4,No,113,79,90.59,262.13,Win
PL_142934,28,Fighting,2.74,5.93,3,49.2,Yes,343,92,97.72,262.13,Win
PL_142935,25,Battle Royale,0.5,7.71,2,24.1,No,134,70,100.0,267.08,Loss
PL_142936,27,FPS,0.5,3.35,1,84.4,Yes,119,85,,299.22,Win
PL_142937,25,MOBA,2.66,5.54,1,17.6,No,243,85,78.6,282.85,Win
PL_142938,19,Battle Royale,1.07,7.17,0,69.6,Yes,109,68,100.0,263.72,Win
PL_142939,23,Battle Royale,0.53,7.63,0,65.5,Yes,95,85,88.76,248.78,Loss
PL_142940,22,MOBA,2.3,8.28,0,11.0,No,223,83,88.24,253.35,Loss
PL_142941,16,FPS,5.46,3.84,1,37.4,Yes,198,72,77.0,278.7,Loss
PL_142942,20,MOBA,0.5,5.3,0,42.7,Yes,304,86,100.0,267.2,Win
PL_142943,27,Fighting,0.5,6.57,0,27.2,Yes,327,80,100.0,274.44,Win
PL_142944,24,MOBA,2.04,4.49,1,81.4,No,246,80,64.26,265.88,Win
PL_142945,24,Fighting,6.13,6.51,0,72.1,Yes,181,78,83.02,296.98,Loss
PL_142946,20,MOBA,2.42,8.01,1,71.8,Yes,245,81,95.86,252.66,Loss
PL_142947,27,MOBA,1.62,6.61,0,32.2,No,266,76,98.51,290.7,Win
PL_142948,25,FPS,2.35,6.4,0,31.5,No,114,81,81.75,277.06,Win
PL_142949,16,MOBA,1.67,7.53,1,81.0,Yes,267,103,85.55,242.99,Loss
PL_142950,23,Battle Royale,2.4,9.75,0,57.0,No,30,63,100.0,229.11,Loss
PL_142951,23,FPS,1.51,5.44,1,11.5,No,167,79,85.33,279.72,Loss
PL_142952,20,FPS,0.5,7.67,2,79.9,No,152,87,96.52,238.75,Loss
PL_142953,27,FPS,1.08,9.15,0,84.1,No,131,79,100.0,280.45,Win
PL_142954,19,Battle Royale,1.0,7.27,3,89.0,Yes,109,106,91.62,271.88,Win
PL_142955,25,MOBA,1.95,2.3,4,82.6,Yes,341,91,,269.1,Win
PL_142956,16,Battle Royale,1.5,7.42,3,43.7,No,91,76,90.85,262.82,Win
PL_142957,18,MOBA,0.5,7.1,2,27.7,No,251,98,80.11,251.11,Loss
PL_142958,21,MOBA,5.14,6.31,2,27.4,No,205,97,80.75,276.74,Win
PL_142959,27,FPS,0.5,6.19,1,12.4,No,174,73,99.75,266.66,Loss
PL_142960,18,MOBA,5.21,6.61,1,69.8,No,186,91,76.0,275.89,Loss
PL_142961,23,MOBA,0.73,5.9,4,,Yes,242,109,100.0,235.81,Win
PL_142962,21,MOBA,1.66,8.18,0,79.7,No,290,90,95.93,224.13,Win
PL_142963,24,FPS,0.5,8.95,3,69.5,No,195,69,91.83,251.36,Win
PL_142964,18,FPS,0.86,6.49,0,93.9,Yes,134,82,97.87,230.02,Win
PL_142965,23,MOBA,1.39,5.88,0,75.4,No,304,81,93.03,274.85,Win
PL_142966,28,FPS,0.5,6.19,3,46.8,No,162,93,91.46,251.18,Win
PL_142967,29,MOBA,0.5,4.66,1,45.2,No,287,93,91.55,260.73,Loss
PL_142968,16,FPS,2.05,7.96,0,69.8,Yes,98,70,100.0,239.56,Win
PL_142969,26,Fighting,1.19,6.68,1,64.3,Yes,343,95,73.26,254.53,Win
PL_142970,25,Fighting,2.59,4.12,2,89.4,No,227,85,86.38,276.15,Loss
PL_142971,24,MOBA,2.55,5.51,0,20.1,Yes,297,84,89.65,261.28,Win
PL_142972,23,MOBA,0.6,6.37,0,49.1,Yes,212,80,84.54,261.59,Loss
PL_142973,31,MOBA,1.29,8.18,2,75.9,No,369,87,100.0,244.25,Loss
PL_142974,20,FPS,1.03,6.48,1,37.6,No,165,77,89.08,273.1,Loss
PL_142975,16,FPS,0.77,7.01,3,82.2,No,200,94,99.39,241.82,Loss
PL_142976,25,MOBA,9.38,5.23,0,78.6,Yes,224,77,77.69,301.91,Win
PL_142977,19,MOBA,0.5,5.89,1,77.7,No,262,88,97.09,256.94,Win
PL_142978,16,FPS,3.76,6.41,1,74.0,Yes,149,92,94.09,235.33,Loss
PL_142979,23,FPS,1.19,7.48,1,27.2,No,153,93,89.29,236.66,Loss
PL_142980,21,FPS,0.86,3.46,3,92.3,No,200,91,88.67,275.33,Win
PL_142981,19,MOBA,12.0,9.52,0,69.6,No,171,83,84.23,249.48,Loss
PL_142982,19,Battle Royale,1.65,4.56,0,82.8,No,120,79,99.75,274.58,Loss
PL_142983,24,MOBA,2.12,7.45,1,58.2,No,225,106,98.64,285.88,Loss
PL_142984,27,MOBA,1.53,8.53,1,98.1,No,210,76,100.0,247.52,Win
PL_142985,16,MOBA,0.79,6.04,1,59.5,No,345,89,80.15,251.65,Win
PL_142986,26,MOBA,3.36,7.14,2,46.0,Yes,278,88,94.53,270.23,Win
PL_142987,28,Battle Royale,0.58,6.09,1,92.5,Yes,123,77,77.34,262.69,Loss
PL_142988,22,Fighting,3.26,7.15,3,93.5,No,353,92,100.0,280.06,Win
PL_142989,17,MOBA,1.86,7.43,2,20.7,No,226,94,75.24,249.65,Win
PL_142990,19,MOBA,3.89,8.16,0,78.1,Yes,225,76,79.52,284.5,Loss
PL_142991,16,MOBA,1.25,3.92,4,22.4,No,421,104,83.04,258.45,Win
PL_142992,18,MOBA,3.16,8.07,3,51.0,No,291,97,98.98,256.22,Loss
PL_142993,23,FPS,0.5,6.55,1,45.1,No,172,89,100.0,245.0,Loss
PL_142994,21,FPS,8.25,5.81,0,28.8,No,81,79,68.23,297.24,Loss
PL_142995,25,MOBA,1.44,4.65,2,75.1,No,270,98,85.2,286.71,Win
PL_142996,22,MOBA,1.56,8.37,3,80.1,No,270,82,97.47,247.71,Win
PL_142997,20,MOBA,1.23,4.68,0,86.6,No,190,85,84.86,284.57,Loss
PL_142998,22,Fighting,0.5,7.29,0,70.5,Yes,310,84,95.32,244.61,Loss
PL_142999,18,Battle Royale,0.95,4.55,1,98.0,No,152,79,79.08,257.06,Win
PL_143000,22,FPS,1.67,7.19,0,76.9,No,133,83,99.87,281.53,Loss
PL_143001,24,FPS,0.5,4.37,0,57.6,No,105,78,94.46,302.88,Loss
PL_143002,22,FPS,2.91,6.89,0,87.6,Yes,118,79,93.04,270.04,Loss
PL_143003,26,FPS,10.14,4.74,1,93.8,No,73,84,,300.78,Loss
PL_143004,23,FPS,4.52,7.95,1,66.6,No,115,90,96.44,277.78,Loss
PL_143005,28,MOBA,0.5,10.18,0,16.9,No,272,82,100.0,275.01,Loss
PL_143006,19,FPS,1.91,5.52,0,75.9,No,128,70,80.97,260.65,Win
PL_143007,21,MOBA,6.31,5.39,0,12.6,No,239,84,56.31,304.09,Win
PL_143008,16,FPS,3.92,8.68,0,39.9,Yes,144,75,100.0,234.22,Loss
PL_143009,26,FPS,1.97,7.33,2,30.4,Yes,127,98,93.29,274.58,Loss
PL_143010,19,MOBA,6.5,6.86,1,34.3,Yes,168,75,64.07,279.41,Loss
PL_143011,29,MOBA,1.14,6.23,0,70.5,No,255,77,100.0,254.74,Win
PL_143012,16,Fighting,3.53,4.89,1,52.2,Yes,420,95,81.76,245.88,Win
PL_143013,20,MOBA,12.0,7.13,3,,No,179,81,76.2,277.03,Loss
PL_143014,28,MOBA,4.36,7.37,0,63.0,No,386,99,77.05,252.62,Win
PL_143015,26,MOBA,0.5,6.07,1,59.7,No,207,76,100.0,255.87,Win
PL_143016,16,MOBA,0.68,7.26,2,64.2,No,213,88,85.02,231.34,Win
PL_143017,24,Fighting,2.36,6.35,0,87.1,Yes,191,81,100.0,241.25,Loss
PL_143018,19,Fighting,1.7,7.75,0,48.4,No,343,75,94.51,264.84,Win
PL_143019,26,Battle Royale,1.38,7.1,1,86.0,Yes,139,82,90.43,246.12,Win
PL_143020,21,FPS,1.6,4.59,2,41.1,Yes,154,83,77.51,248.34,Loss
PL_143021,25,Fighting,3.13,7.82,0,99.8,Yes,410,94,90.72,253.75,Loss
PL_143022,17,FPS,8.02,7.85,0,42.8,Yes,109,78,70.62,254.33,Win
PL_143023,22,FPS,1.27,4.82,2,97.6,No,139,99,100.0,266.1,Loss
PL_143024,24,FPS,4.3,7.87,2,24.8,No,197,102,97.0,251.67,Loss
PL_143025,19,FPS,4.65,5.44,1,57.4,Yes,111,72,77.06,274.08,Loss
PL_143026,21,FPS,0.84,3.8,0,31.0,No,144,76,87.84,278.92,Win
PL_143027,29,FPS,7.0,6.72,1,90.1,No,156,81,70.79,277.46,Win
PL_143028,24,MOBA,1.68,5.38,3,59.1,No,242,83,82.0,246.91,Loss
PL_143029,16,MOBA,0.5,4.12,0,,No,283,75,80.08,239.7,Win
PL_143030,22,MOBA,4.63,6.36,0,34.6,No,265,68,91.9,296.0,Loss
PL_143031,26,Battle Royale,8.45,6.3,2,58.8,No,126,83,63.5,309.22,Loss
PL_143032,21,Battle Royale,1.72,5.5,0,33.6,No,99,77,95.13,238.7,Loss
PL_143033,25,FPS,4.08,7.91,1,86.9,No,114,77,99.27,251.56,Loss
PL_143034,27,Fighting,0.95,3.16,1,21.1,Yes,348,85,85.4,292.46,Win
PL_143035,17,Fighting,10.36,5.85,0,20.3,No,181,73,68.88,274.51,Win
PL_143036,24,MOBA,3.91,5.81,1,38.9,Yes,302,92,100.0,280.66,Loss
PL_143037,24,FPS,2.59,7.7,0,26.5,Yes,179,77,75.16,233.56,Win
PL_143038,27,FPS,1.44,7.14,3,98.8,No,159,92,80.12,258.29,Loss
PL_143039,21,FPS,4.76,5.05,1,44.2,Yes,128,87,85.45,283.94,Win
PL_143040,24,MOBA,3.04,4.99,1,92.8,No,235,83,84.43,270.12,Win
PL_143041,28,Battle Royale,0.5,8.33,1,66.1,No,123,85,89.48,258.42,Loss
PL_143042,27,MOBA,1.9,6.77,1,71.2,Yes,354,92,92.64,265.01,Loss
PL_143043,21,MOBA,0.51,4.51,1,70.0,No,277,90,100.0,239.2,Win
PL_143044,23,FPS,4.49,7.85,0,12.3,No,165,70,97.58,260.16,Loss
PL_143045,30,FPS,0.86,5.6,0,,Yes,141,84,76.36,291.25,Loss
PL_143046,16,MOBA,1.58,8.23,0,70.6,No,250,85,88.48,220.52,Win
PL_143047,16,MOBA,5.98,8.28,1,49.2,Yes,238,81,88.98,278.31,Win
PL_143048,27,MOBA,6.8,6.33,1,34.5,No,327,85,82.72,279.96,Win
PL_143049,24,MOBA,3.21,5.2,1,55.8,No,287,81,79.03,281.51,Loss
PL_143050,27,FPS,3.06,8.39,0,21.4,Yes,150,91,95.73,272.32,Loss
PL_143051,23,FPS,4.51,7.28,2,93.7,No,175,89,87.22,264.2,Loss
PL_143052,25,MOBA,3.95,6.05,0,,Yes,164,71,74.74,299.1,Loss
PL_143053,27,FPS,2.05,8.04,0,69.2,No,158,80,100.0,259.74,Win
PL_143054,24,FPS,6.52,7.16,2,48.2,Yes,194,87,95.83,285.87,Loss
PL_143055,22,Fighting,1.9,7.71,2,10.5,No,227,93,96.28,259.5,Loss
PL_143056,28,MOBA,0.58,8.58,0,,No,242,89,100.0,275.85,Loss
PL_143057,24,MOBA,6.3,5.07,0,59.3,No,168,68,75.73,312.74,Loss
PL_143058,23,FPS,1.52,7.27,3,78.4,Yes,189,92,91.53,271.42,Win
PL_143059,30,MOBA,4.41,6.49,0,95.6,No,267,92,89.69,294.05,Loss
PL_143060,18,FPS,1.92,6.57,0,33.6,No,185,85,71.45,234.98,Win
PL_143061,17,FPS,0.5,6.83,1,58.1,No,183,72,100.0,234.87,Loss
PL_143062,30,Battle Royale,7.01,5.64,1,11.1,No,92,81,64.81,290.17,Win
PL_143063,16,Battle Royale,2.24,5.49,1,28.3,No,97,69,100.0,232.98,Win
PL_143064,30,FPS,1.47,7.33,1,62.7,No,131,78,91.39,250.85,Win
PL_143065,23,Battle Royale,1.56,6.65,0,79.1,No,77,76,94.08,261.86,Loss
PL_143066,17,MOBA,0.5,4.83,0,16.6,No,269,76,100.0,279.34,Loss
PL_143067,24,MOBA,0.5,6.28,1,,No,294,87,99.38,258.49,Win
PL_143068,18,FPS,0.5,5.18,3,88.8,No,199,100,94.43,275.77,Win
PL_143069,20,MOBA,2.49,3.38,0,20.6,No,215,60,94.68,271.79,Loss
PL_143070,24,FPS,3.82,6.39,1,39.4,Yes,165,84,82.11,271.4,Loss
PL_143071,19,FPS,2.18,5.06,0,66.8,No,157,72,100.0,250.69,Win
PL_143072,19,FPS,1.89,7.92,1,,Yes,143,81,92.24,254.39,Win
PL_143073,26,MOBA,1.67,4.26,1,79.5,No,330,98,84.93,263.32,Win
PL_143074,20,FPS,3.98,8.93,1,57.2,No,198,78,96.86,239.04,Loss
PL_143075,19,MOBA,0.5,8.41,1,81.9,No,171,79,89.57,260.26,Win
PL_143076,16,Battle Royale,4.0,5.93,2,,No,154,77,76.63,261.01,Loss
PL_143077,19,FPS,1.16,6.59,0,35.6,No,186,65,89.23,263.72,Win
PL_143078,19,FPS,4.61,6.24,0,,No,111,77,74.94,281.19,Win
PL_143079,18,Fighting,2.53,7.73,1,14.7,Yes,189,78,98.64,274.23,Loss
PL_143080,29,MOBA,1.47,7.87,0,,No,277,77,90.94,270.71,Loss
PL_143081,28,MOBA,0.79,8.09,0,68.2,No,276,84,92.61,294.13,Loss
PL_143082,23,MOBA,4.53,5.74,0,90.0,No,290,82,84.54,278.05,Loss
PL_143083,20,Battle Royale,7.09,5.97,2,,No,115,86,56.24,270.2,Loss
PL_143084,20,Battle Royale,12.0,4.53,1,26.5,No,75,68,66.47,285.76,Loss
PL_143085,23,Battle Royale,1.81,5.05,3,81.3,No,124,91,85.81,257.31,Win
PL_143086,23,MOBA,1.57,3.23,0,57.1,No,329,108,83.2,312.33,Win
PL_143087,18,MOBA,1.03,7.67,1,84.7,Yes,207,77,88.01,225.6,Loss
PL_143088,27,FPS,6.77,8.59,0,78.1,Yes,134,91,83.0,285.79,Loss
PL_143089,20,FPS,7.63,5.93,0,43.1,No,124,91,70.42,277.01,Win
PL_143090,23,MOBA,1.39,7.07,1,28.7,No,209,96,90.05,272.18,Win
PL_143091,19,Battle Royale,2.67,6.05,0,86.2,Yes,108,80,86.99,251.63,Loss
PL_143092,17,FPS,2.65,7.53,0,,No,163,79,100.0,263.42,Win
PL_143093,16,Battle Royale,3.02,6.9,1,57.3,No,118,68,76.58,246.76,Loss
PL_143094,23,MOBA,0.54,5.42,1,95.7,No,312,102,87.15,255.19,Win
PL_143095,22,MOBA,3.56,6.11,2,87.2,No,339,87,92.3,258.41,Win
PL_143096,18,FPS,4.71,4.03,1,59.4,No,217,70,74.18,246.98,Win
PL_143097,22,FPS,0.81,5.23,0,78.1,No,135,71,97.44,271.26,Loss
PL_143098,22,MOBA,1.65,7.92,0,87.3,No,259,81,100.0,251.83,Loss
PL_143099,25,MOBA,1.59,6.44,0,19.4,No,226,79,89.47,221.89,Loss
PL_143100,17,FPS,0.5,4.83,0,15.0,No,140,69,86.72,272.59,Loss
PL_143101,25,FPS,0.5,8.62,0,56.5,Yes,117,78,100.0,248.49,Loss
PL_143102,19,FPS,7.37,7.62,0,,Yes,193,81,77.53,275.58,Win
PL_143103,22,FPS,3.97,7.21,3,98.0,No,215,91,100.0,264.35,Loss
PL_143104,16,Battle Royale,1.84,9.25,0,10.6,No,77,66,85.88,265.12,Win
PL_143105,19,MOBA,0.5,8.22,0,34.2,No,232,83,100.0,230.33,Loss
PL_143106,21,FPS,0.5,5.31,1,,No,174,87,100.0,255.29,Loss
PL_143107,22,FPS,3.5,7.56,0,34.1,No,206,73,84.59,243.47,Loss
PL_143108,22,Battle Royale,1.21,6.68,1,66.6,No,101,80,100.0,255.64,Win
PL_143109,17,Battle Royale,0.74,5.58,4,39.3,Yes,147,88,86.56,238.4,Win
PL_143110,26,MOBA,0.5,7.35,0,,No,216,84,84.69,250.79,Win
PL_143111,17,MOBA,7.35,6.13,1,55.1,Yes,301,71,59.54,267.85,Win
PL_143112,25,MOBA,3.11,6.49,1,,Yes,275,82,87.93,255.29,Loss
PL_143113,19,FPS,0.78,5.63,0,91.8,No,154,79,94.29,265.35,Loss
PL_143114,26,MOBA,1.39,6.14,1,75.6,No,267,86,85.56,263.77,Win
PL_143115,23,FPS,0.5,6.57,0,44.9,No,170,98,91.77,241.21,Loss
PL_143116,26,FPS,1.34,6.5,1,46.4,No,112,84,94.42,258.36,Win
PL_143117,24,FPS,2.06,5.37,0,23.6,No,113,82,81.27,260.28,Loss
PL_143118,22,Battle Royale,0.68,6.07,0,41.8,Yes,131,84,96.44,257.41,Win
PL_143119,23,MOBA,5.53,5.79,1,55.4,No,272,88,100.0,283.64,Win
PL_143120,20,FPS,1.35,7.12,0,17.1,Yes,157,87,,257.27,Win
PL_143121,25,Fighting,2.27,7.78,0,89.8,Yes,200,80,94.21,281.49,Loss
PL_143122,26,FPS,8.06,6.16,0,58.0,Yes,126,77,74.67,274.59,Loss
PL_143123,18,MOBA,2.26,4.96,1,81.1,Yes,148,78,93.98,281.37,Loss
PL_143124,18,FPS,0.5,7.1,0,74.8,Yes,152,76,90.0,236.38,Win
PL_143125,27,MOBA,3.46,7.27,0,23.6,No,242,80,87.3,237.24,Loss
PL_143126,28,FPS,0.5,5.31,0,55.1,No,143,85,98.01,266.06,Loss
PL_143127,18,Battle Royale,1.62,6.39,1,44.2,No,118,81,94.44,250.35,Win
PL_143128,19,MOBA,2.23,6.6,0,97.3,No,203,91,100.0,279.25,Loss
PL_143129,18,FPS,0.5,6.43,2,88.3,Yes,175,86,100.0,258.73,Win
PL_143130,18,FPS,3.3,9.5,0,31.7,Yes,184,89,,224.96,Loss
PL_143131,26,MOBA,0.5,6.15,0,37.7,No,135,66,100.0,261.63,Win
PL_143132,28,MOBA,7.93,6.91,2,32.3,No,267,104,64.15,320.08,Loss
PL_143133,24,FPS,4.86,8.16,1,53.7,No,141,64,100.0,251.18,Win
PL_143134,29,MOBA,1.85,7.26,0,,Yes,201,76,100.0,265.42,Loss
PL_143135,26,MOBA,0.5,9.59,1,,Yes,230,84,93.24,247.39,Loss
PL_143136,21,FPS,0.86,6.72,3,36.2,No,209,104,100.0,271.16,Win
PL_143137,34,FPS,5.19,5.68,3,34.8,No,165,94,77.95,273.22,Loss
PL_143138,22,MOBA,0.5,6.89,1,99.7,Yes,297,80,90.57,267.97,Win
PL_143139,22,MOBA,0.75,6.15,2,82.4,No,232,83,100.0,253.6,Loss
PL_143140,29,FPS,0.65,5.66,2,29.6,No,171,84,100.0,252.71,Loss
PL_143141,22,FPS,5.75,7.52,0,57.8,No,172,76,98.85,266.29,Loss
PL_143142,22,MOBA,2.81,3.79,1,32.9,Yes,251,71,100.0,286.62,Win
PL_143143,25,MOBA,0.53,8.47,2,46.6,No,259,92,94.73,266.61,Win
PL_143144,25,FPS,0.5,6.91,3,47.9,Yes,209,90,83.4,255.31,Loss
PL_143145,23,Battle Royale,0.7,6.58,0,20.0,Yes,113,76,100.0,246.74,Win
PL_143146,21,MOBA,0.77,4.92,4,23.4,No,217,113,93.01,243.27,Win
PL_143147,19,FPS,1.48,7.84,0,83.3,No,178,74,100.0,265.3,Win
PL_143148,22,MOBA,3.09,8.66,0,45.4,Yes,261,91,94.23,272.54,Loss
PL_143149,25,Battle Royale,0.5,4.64,0,,Yes,141,78,100.0,277.22,Loss
PL_143150,22,FPS,2.75,8.54,3,11.5,No,187,90,100.0,236.05,Win
PL_143151,32,MOBA,1.75,3.4,0,25.5,Yes,291,71,100.0,295.18,Win
PL_143152,20,MOBA,1.33,5.33,2,75.2,No,314,91,94.22,279.1,Loss
PL_143153,16,FPS,0.57,4.49,0,20.7,No,104,86,91.9,257.12,Loss
PL_143154,21,Battle Royale,2.56,6.75,2,36.1,No,89,105,78.43,255.6,Win
PL_143155,21,MOBA,0.51,4.53,1,68.4,No,277,88,85.42,265.57,Loss
PL_143156,27,MOBA,1.06,5.25,0,79.4,No,330,86,74.52,279.1,Win
PL_143157,22,MOBA,0.5,7.84,0,85.1,Yes,221,69,100.0,247.09,Loss
PL_143158,24,FPS,0.52,5.68,3,50.2,No,138,84,82.07,238.83,Win
PL_143159,26,Battle Royale,0.57,5.67,0,12.8,No,121,61,87.31,292.03,Win
PL_143160,30,Battle Royale,0.5,7.41,0,92.4,No,97,77,100.0,266.67,Loss
PL_143161,17,MOBA,0.58,6.37,0,60.1,Yes,295,81,100.0,247.53,Win
PL_143162,26,FPS,1.72,5.5,0,68.0,No,128,74,86.46,283.1,Loss
PL_143163,22,MOBA,9.29,5.47,1,14.1,No,207,80,68.91,286.37,Win
PL_143164,22,FPS,3.3,7.44,1,99.2,No,113,81,82.87,238.77,Loss
PL_143165,21,MOBA,0.96,7.6,1,45.2,No,258,79,94.08,242.31,Loss
PL_143166,17,FPS,0.93,8.4,2,79.6,No,187,91,97.99,232.98,Loss
PL_143167,19,Fighting,4.9,6.21,4,11.8,No,390,104,93.19,261.81,Loss
PL_143168,20,FPS,1.38,5.52,0,51.6,Yes,163,88,98.17,258.25,Win
PL_143169,27,Battle Royale,4.22,8.94,3,71.1,No,132,92,94.55,280.35,Win
PL_143170,30,MOBA,0.5,5.31,0,21.9,No,225,84,90.84,273.16,Loss
PL_143171,23,MOBA,5.16,6.9,1,86.9,No,281,99,93.36,291.25,Win
PL_143172,26,Fighting,0.5,8.99,0,,Yes,393,73,100.0,224.97,Loss
PL_143173,16,MOBA,2.94,8.12,0,12.8,No,306,86,87.12,237.42,Loss
PL_143174,24,MOBA,2.37,5.45,2,80.2,No,208,91,88.85,278.46,Loss
PL_143175,19,Battle Royale,3.42,7.35,2,93.0,Yes,136,85,93.26,266.87,Loss
PL_143176,22,FPS,2.72,6.46,1,36.3,No,157,83,92.86,266.4,Win
PL_143177,27,MOBA,0.75,6.88,1,85.4,No,301,85,100.0,235.75,Win
PL_143178,24,MOBA,2.97,6.28,1,73.8,No,331,82,95.07,238.63,Win
PL_143179,21,Battle Royale,0.98,8.27,0,87.3,No,97,72,96.76,248.25,Win
PL_143180,25,MOBA,3.57,6.35,1,93.5,Yes,206,81,73.37,219.5,Loss
PL_143181,30,Battle Royale,0.79,9.05,1,59.2,No,107,74,85.37,263.74,Loss
PL_143182,24,FPS,0.5,7.58,0,37.8,Yes,195,90,100.0,274.74,Loss
PL_143183,20,MOBA,0.5,4.94,1,12.7,Yes,263,93,97.99,256.53,Win
PL_143184,17,MOBA,2.6,6.63,2,59.0,No,191,91,96.97,233.09,Win
PL_143185,26,MOBA,0.8,8.12,3,79.8,No,384,101,86.57,239.41,Win
PL_143186,20,MOBA,0.85,7.49,4,70.6,No,355,86,77.04,258.37,Win
PL_143187,23,MOBA,3.63,7.97,0,91.0,No,262,81,88.63,264.16,Win
PL_143188,27,FPS,1.09,4.67,3,93.5,No,217,107,71.46,285.46,Win
PL_143189,21,FPS,7.16,7.41,1,89.4,No,118,85,65.45,275.47,Win
PL_143190,27,MOBA,0.59,6.92,0,68.7,Yes,252,80,95.64,259.87,Loss
PL_143191,20,FPS,3.17,8.21,1,34.0,Yes,109,78,100.0,252.87,Loss
PL_143192,19,MOBA,0.5,7.19,0,31.9,No,296,85,100.0,236.44,Win
PL_143193,21,MOBA,3.61,4.16,0,27.2,No,246,83,88.77,267.61,Win
PL_143194,24,FPS,0.5,6.22,1,93.3,Yes,148,71,100.0,246.47,Win
PL_143195,19,FPS,2.0,8.92,1,59.4,Yes,104,89,100.0,258.48,Loss
PL_143196,22,Fighting,2.88,6.28,1,51.4,No,224,91,100.0,266.99,Win
PL_143197,31,MOBA,1.61,7.28,0,83.1,No,225,99,100.0,245.8,Loss
PL_143198,27,FPS,0.83,6.09,0,19.9,No,225,84,73.49,261.87,Loss
PL_143199,20,FPS,5.15,6.3,2,92.2,No,174,83,89.14,275.19,Win
PL_143200,30,FPS,4.83,4.73,1,65.0,No,121,76,95.3,296.37,Loss
PL_143201,26,FPS,0.99,4.73,1,60.2,Yes,148,75,100.0,293.33,Win
PL_143202,26,MOBA,1.08,9.63,0,41.7,Yes,291,78,86.67,242.76,Loss
PL_143203,24,FPS,5.31,7.28,1,62.1,No,140,84,76.89,262.52,Win
PL_143204,22,MOBA,0.75,7.28,2,68.3,No,294,89,98.18,252.42,Win
PL_143205,29,Fighting,5.4,6.0,0,16.2,No,265,78,57.45,278.96,Loss
PL_143206,25,MOBA,0.5,6.06,0,56.1,Yes,188,77,100.0,257.04,Win
PL_143207,26,Battle Royale,0.6,7.41,0,91.0,No,136,70,80.05,261.67,Win
PL_143208,21,FPS,2.13,6.15,0,88.3,No,204,87,78.69,284.26,Loss
PL_143209,22,Battle Royale,1.96,8.61,1,36.5,No,137,90,97.1,275.75,Loss
PL_143210,20,MOBA,2.02,7.27,3,36.0,No,265,100,70.86,245.73,Loss
PL_143211,24,MOBA,4.35,6.72,0,29.8,Yes,257,73,100.0,270.56,Loss
PL_143212,24,FPS,0.97,6.32,2,15.4,No,154,89,100.0,270.49,Win
PL_143213,24,FPS,2.59,6.01,0,21.2,No,172,70,93.93,282.05,Loss
PL_143214,23,MOBA,2.6,8.21,0,74.5,No,208,80,99.71,250.26,Loss
PL_143215,23,FPS,5.04,6.94,0,15.1,No,103,81,89.23,265.04,Win
PL_143216,27,MOBA,0.5,9.18,0,42.0,No,260,95,78.43,268.93,Win
PL_143217,26,MOBA,0.72,8.31,0,58.3,No,160,91,96.11,240.44,Win
PL_143218,29,Fighting,3.11,9.21,2,69.4,No,286,73,83.5,239.95,Loss
PL_143219,23,MOBA,0.76,6.72,1,80.7,No,280,96,85.31,242.52,Win
PL_143220,17,MOBA,0.85,5.29,1,98.8,No,213,87,81.8,279.13,Win
PL_143221,28,FPS,9.52,5.37,0,87.0,Yes,104,80,47.82,277.95,Loss
