Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1169,24,3,4,26,Male,Strength,Strength,69,6.2,7,375,High,63,79,2.8,7,1.9,34.1
1169,25,4,4,26,Male,Strength,Strength,88,5.9,6,200,Low,62,76,6.5,8.6,2.8,35.3
1169,26,5,4,26,Male,Strength,Strength,54,4.9,7.5,311,Medium,58,83,5.9,4.8,2.6,77.4
1169,27,6,4,26,Male,Strength,Strength,73,7.1,8.2,0,Medium,57,93,4.9,5.7,3.1,92.3
1169,28,7,4,26,Male,Strength,Yoga,40,2.2,8,0,Medium,61,83,5.9,3.2,5,71.6
1170,1,1,1,23,Female,Team Sport,Strength,73,7.8,8,0,Low,53,97,7.5,4.8,6.9,100
1170,2,2,1,23,Female,Team Sport,Strength,44,8,7.3,292,High,58,75,5.5,4.7,6,50.2
1170,3,3,1,23,Female,Team Sport,Cardio,55,6.3,7.9,0,Medium,55,83,4.8,3,4.9,69.6
1170,4,4,1,23,Female,Team Sport,HIIT,20,7.6,6.8,0,High,58,73,3.1,5.6,1.6,37.6
1170,5,5,1,23,Female,Team Sport,HIIT,38,7.9,7.4,0,Low,56,84,7.8,6.5,3.1,63.5
1170,6,6,1,23,Female,Team Sport,Yoga,59,1,7.9,174,Low,53,94,5.6,1.1,5.7,97.4
1170,7,7,1,23,Female,Team Sport,Rest,49,1.4,8.8,125,Low,55,101,7.9,1,7.3,100
1170,8,1,2,23,Female,Team Sport,HIIT,34,9.6,7.6,290,Medium,59,79,4.4,6.9,4.1,54.8
1170,9,2,2,23,Female,Team Sport,Strength,74,7.3,7.8,271,Medium,58,76,4.7,4.3,2.9,64.1
1170,10,3,2,23,Female,Team Sport,Strength,67,7,7.2,270,Medium,61,73,4.5,7.1,3.5,50.2
1170,11,4,2,23,Female,Team Sport,HIIT,43,8.6,7.2,298,High,59,70,4.6,8.2,3.9,23.5
1170,12,5,2,23,Female,Team Sport,HIIT,37,9.9,7.4,200,Medium,58,77,4.6,10,1,52.1
1170,13,6,2,23,Female,Team Sport,Rest,33,1.6,6.9,0,Medium,58,81,4.3,2.7,3.6,50.5
1170,14,7,2,23,Female,Team Sport,Yoga,42,5.1,7.6,237,Medium,59,74,5.1,3.9,2.2,48
1170,15,1,3,23,Female,Team Sport,HIIT,10,8.9,6.8,372,High,59,70,3.6,7.4,1.2,28.1
1170,16,2,3,23,Female,Team Sport,Cardio,75,6.9,8.1,203,Medium,57,82,5.2,6.7,3.9,61.9
1170,17,3,3,23,Female,Team Sport,HIIT,13,9,6.4,0,High,60,69,4.4,7.1,2.2,15.7
1170,18,4,3,23,Female,Team Sport,HIIT,51,10,6.9,281,High,62,70,3.8,9.1,2.3,26.3
1170,19,5,3,23,Female,Team Sport,Cardio,63,6.8,6.4,0,Medium,62,64,4.6,6,2,12.9
1170,20,6,3,23,Female,Team Sport,Cardio,58,8.6,7.6,278,Medium,62,77,4.6,7.9,1.1,57.1
1170,21,7,3,23,Female,Team Sport,Rest,52,1.3,7.9,260,Medium,61,83,5.7,2.3,3.6,63.2
1170,22,1,4,23,Female,Team Sport,HIIT,35,8.3,7.6,325,Medium,59,77,5.3,9.2,1.4,36.5
1170,23,2,4,23,Female,Team Sport,HIIT,32,7.1,8.5,0,High,56,74,4.4,5.7,1.3,61.9
1170,24,3,4,23,Female,Team Sport,HIIT,44,7.7,7.9,221,Medium,59,82,5.3,6.8,2.7,62.6
1170,25,4,4,23,Female,Team Sport,Strength,75,4.9,7.1,0,Medium,59,68,6.4,3.5,2.3,19.5
1170,26,5,4,23,Female,Team Sport,HIIT,49,7.3,8.4,0,Medium,60,68,5.9,6.4,1.4,37.3
1170,27,6,4,23,Female,Team Sport,Cardio,54,4,9.2,218,Low,53,91,7.1,2.8,5,100
1170,28,7,4,23,Female,Team Sport,Rest,26,1.5,8.2,171,Medium,54,90,6.1,2.5,4,89.3
1171,1,1,1,28,Male,Endurance,Cardio,66,4.4,7.5,145,Low,42,90,8,1,7.8,79
1171,2,2,1,28,Male,Endurance,Cardio,59,5.7,7.5,0,Low,40,91,7.6,3.4,6.9,78.6
1171,3,3,1,28,Male,Endurance,Cardio,71,6.8,7.7,0,High,48,77,5.7,2.8,6.8,63.5
1171,4,4,1,28,Male,Endurance,HIIT,13,8.7,7.2,304,Medium,44,77,5.5,6.2,2.9,68.4
1171,5,5,1,28,Male,Endurance,HIIT,46,7.1,8.3,0,Medium,44,74,6.1,5.1,2.8,72.4
1171,6,6,1,28,Male,Endurance,Cardio,67,4.1,7.2,256,Medium,49,67,4.4,3.7,2.5,28.1
1171,7,7,1,28,Male,Endurance,Rest,14,1.9,8.5,177,Low,42,97,7.6,1,7.2,100
1171,8,1,2,28,Male,Endurance,Cardio,68,7.7,8,217,Medium,44,73,5.5,6.8,5.4,61.4
1171,9,2,2,28,Male,Endurance,Cardio,68,5.4,,243,Medium,47,70,5.1,3.9,3.1,40.9
1171,10,3,2,28,Male,Endurance,HIIT,49,10,7.3,0,High,50,62,4.2,6.6,2.3,35.7
1171,11,4,2,28,Male,Endurance,HIIT,22,8.9,7.9,287,Medium,50,67,5.1,6.8,1.8,30.9
1171,12,5,2,28,Male,Endurance,Cardio,65,4.5,,315,High,51,60,4.1,4.6,1,8.8
1171,13,6,2,28,Male,Endurance,Cardio,67,4.9,8,184,Low,47,78,6.9,4.3,2.5,79.2
1171,14,7,2,28,Male,Endurance,Rest,10,2.3,7.6,244,Medium,47,76,4.9,4.6,2.9,52.1
1171,15,1,3,28,Male,Endurance,Cardio,72,6.8,6.8,172,High,47,66,4.2,5.3,1.9,20.7
1171,16,2,3,28,Male,Endurance,Cardio,61,8,8,338,High,47,62,3.4,8.8,2.7,36.7
1171,17,3,3,28,Male,Endurance,HIIT,18,8.4,,358,High,51,53,3.6,7.4,1,3.9
1171,18,4,3,28,Male,Endurance,Cardio,76,6.8,6.7,229,High,52,58,3.5,7,1.6,0
1171,19,5,3,28,Male,Endurance,HIIT,54,9.4,,0,High,51,57,2.7,8.6,1,10.5
1171,20,6,3,28,Male,Endurance,Cardio,71,6.5,6.8,339,Medium,50,64,4.3,5,1.6,12.4
1171,21,7,3,28,Male,Endurance,Rest,19,1.4,7.7,200,Medium,48,83,7.2,1.2,5,78.4
1171,22,1,4,28,Male,Endurance,HIIT,34,6.6,8,139,Medium,45,70,5.9,6.4,2.5,53.6
1171,23,2,4,28,Male,Endurance,HIIT,29,7.1,8.3,218,Medium,49,65,6.8,4,4.4,51.2
1171,24,3,4,28,Male,Endurance,Cardio,84,5.2,6.5,96,Low,45,67,5.8,4.7,4.2,34.4
1171,25,4,4,28,Male,Endurance,Cardio,71,5.2,7.7,190,Low,50,70,5.8,2.9,5.6,48.5
1171,26,5,4,28,Male,Endurance,HIIT,10,8.1,7.4,244,Medium,47,77,6.3,7.5,2.5,59.8
1171,27,6,4,28,Male,Endurance,Cardio,84,3.8,7.4,263,Medium,50,71,6.1,2.1,3.3,42
1171,28,7,4,28,Male,Endurance,Yoga,66,1.1,8.5,137,Low,43,95,6.4,1,6.1,100
1172,1,1,1,24,Male,Mixed,HIIT,42,9.1,8,371,High,57,90,5.8,4.5,5.9,100
1172,2,2,1,24,Male,Mixed,Strength,32,6.2,7.8,219,Medium,54,93,6.2,3,5.7,93.7
1172,3,3,1,24,Male,Mixed,Cardio,70,5.5,7.4,83,Low,59,94,5.3,4.1,5,82.1
1172,4,4,1,24,Male,Mixed,HIIT,46,7.6,7.8,0,Medium,60,95,5.4,4.9,3.7,93.2
1172,5,5,1,24,Male,Mixed,Cardio,75,5.2,7.9,0,Medium,61,86,5.1,1.4,5.8,71.2
1172,6,6,1,24,Male,Mixed,Cardio,72,4.5,8.1,165,Low,57,93,7.4,1,5.6,100
1172,7,7,1,24,Male,Mixed,Rest,31,1,8.5,0,Low,59,96,6.8,1,6,99.5
1172,8,1,2,24,Male,Mixed,Cardio,72,6.8,7.1,267,Medium,61,85,5.3,7,5.1,63.4
1172,9,2,2,24,Male,Mixed,Cardio,84,6.3,7.1,203,Medium,64,86,5.2,3.5,1.6,49.1
1172,10,3,2,24,Male,Mixed,Strength,67,8,7.7,241,Low,60,88,5.5,8,3.8,77.6
1172,11,4,2,24,Male,Mixed,Strength,66,7.1,,359,High,60,83,3.8,5.7,1.6,40.2
1172,12,5,2,24,Male,Mixed,Strength,76,8.4,8.6,254,Medium,61,88,7.4,5.9,4.3,78.7
1172,13,6,2,24,Male,Mixed,Cardio,65,5.8,8,142,Medium,60,89,4.8,5.4,3.2,65.9
1172,14,7,2,24,Male,Mixed,Rest,10,1,8,187,Low,60,100,6.9,1.7,6.2,100
1172,15,1,3,24,Male,Mixed,Cardio,70,7,7,208,Medium,62,87,4.6,5.7,3.3,62.8
1172,16,2,3,24,Male,Mixed,Strength,72,8.7,7.8,268,Medium,64,76,5.4,6.8,1.8,54
1172,17,3,3,24,Male,Mixed,Cardio,81,6.2,6.7,197,Medium,62,73,4.6,5.7,1.2,24.9
1172,18,4,3,24,Male,Mixed,Cardio,81,7.7,8.2,0,Medium,60,84,5,5.7,4.4,71.5
1172,19,5,3,24,Male,Mixed,HIIT,34,8.7,,230,Medium,65,74,4.8,7.4,2.3,44.3
1172,20,6,3,24,Male,Mixed,Cardio,68,7.3,7.6,264,Low,59,92,5.2,5.5,3,77.2
1172,21,7,3,24,Male,Mixed,Rest,13,3.3,7.9,313,High,63,85,5.2,5.2,3.7,52.3
1172,22,1,4,24,Male,Mixed,HIIT,38,7,7.9,218,Low,60,82,6.9,4.4,5.5,79.6
1172,23,2,4,24,Male,Mixed,Strength,45,5.7,7.3,193,Medium,59,79,5.8,3.5,2.4,59
1172,24,3,4,24,Male,Mixed,Strength,65,5.9,7.4,238,High,64,73,5.3,5.9,1,36
1172,25,4,4,24,Male,Mixed,Cardio,104,6.4,7.3,215,Low,60,92,5.7,6,3.6,80.7
1172,26,5,4,24,Male,Mixed,Strength,47,6.3,7.5,268,Medium,62,79,4.4,5,3,45.1
1172,27,6,4,24,Male,Mixed,Yoga,57,4.6,7.8,158,Low,58,99,5.9,3,4.3,89.9
1172,28,7,4,24,Male,Mixed,Yoga,60,3,7.2,193,Medium,59,85,6.3,1.8,4,72
1173,1,1,1,20,Male,Combat,HIIT,41,7.6,9,272,Medium,55,95,5.8,2.3,5.2,100
1173,2,2,1,20,Male,Combat,HIIT,23,7.7,7.5,0,Medium,63,89,5.8,5.5,4,71.3
1173,3,3,1,20,Male,Combat,HIIT,41,8.3,7.1,0,Medium,63,76,3.5,6.9,3,60.6
1173,4,4,1,20,Male,Combat,Cardio,64,4,6.1,283,High,63,78,3.7,3.4,3.4,41.2
1173,5,5,1,20,Male,Combat,HIIT,18,7.8,7.1,233,Medium,60,88,5.7,5,4,63.5
1173,6,6,1,20,Male,Combat,Cardio,81,5.4,8.1,235,Medium,59,96,5.7,3.1,5,100
1173,7,7,1,20,Male,Combat,Yoga,63,3.4,7,123,Low,61,97,6.1,2.5,3.3,78.9
1173,8,1,2,20,Male,Combat,Strength,53,9.3,6.9,0,Medium,63,77,3.9,7.4,2.8,29.7
1173,9,2,2,20,Male,Combat,Cardio,63,6.3,7.7,337,High,59,83,6.1,4,4.5,62
1173,10,3,2,20,Male,Combat,HIIT,28,7.1,6.9,291,High,63,72,4.4,5.9,1.4,15.1
1173,11,4,2,20,Male,Combat,Strength,45,6.7,7.1,268,Medium,63,78,6.4,5,2.3,46.5
1173,12,5,2,20,Male,Combat,Strength,74,7.8,7.2,0,High,68,74,3.7,5.6,1,34.6
1173,13,6,2,20,Male,Combat,Cardio,80,6.3,8.2,252,Medium,62,96,6.5,6.7,2.9,73.6
1173,14,7,2,20,Male,Combat,Yoga,51,4.9,7,0,Medium,63,87,4.8,4,3.2,55.6
1173,15,1,3,20,Male,Combat,HIIT,35,10,8.4,323,Medium,65,80,5.2,7.6,3.3,57.9
1173,16,2,3,20,Male,Combat,Cardio,71,7.5,7.1,342,Medium,67,73,4.7,8.5,1.4,28.6
1173,17,3,3,20,Male,Combat,HIIT,38,9.2,7.3,251,Medium,66,73,4.6,5.1,1.9,34.8
1173,18,4,3,20,Male,Combat,Strength,49,9,7.8,250,Medium,67,68,6.7,7.5,1,29.7
1173,19,5,3,20,Male,Combat,Strength,71,7.2,,353,High,68,72,3.4,6.7,1.7,19.3
1173,20,6,3,20,Male,Combat,Cardio,56,7.5,7.5,0,High,65,76,4.4,7.6,1,24.8
1173,21,7,3,20,Male,Combat,Rest,28,1.5,,0,High,68,76,3.4,1,2,34.6
1173,22,1,4,20,Male,Combat,HIIT,22,5.7,9,157,Low,61,95,7.1,6.2,2.7,100
1173,23,2,4,20,Male,Combat,HIIT,19,7.5,9,0,High,61,88,4.8,4.1,3,73.3
1173,24,3,4,20,Male,Combat,Strength,65,7.2,7.2,283,High,66,78,3.4,6.5,1,22.1
1173,25,4,4,20,Male,Combat,Strength,64,5.6,7.8,60,Medium,59,90,7.3,4.2,2.7,63.8
1173,26,5,4,20,Male,Combat,HIIT,36,8.4,7.6,191,Medium,63,83,5.3,8.1,2.3,56.7
1173,27,6,4,20,Male,Combat,Cardio,59,3.4,7.4,229,Medium,61,81,3.8,4.6,1,36.3
1173,28,7,4,20,Male,Combat,Rest,22,1,7.5,261,Low,59,95,7.4,1,4.4,100
1174,1,1,1,20,Male,Mixed,HIIT,39,8.1,8.3,0,Medium,50,98,5.8,3.8,6.2,100
1174,2,2,1,20,Male,Mixed,HIIT,49,7.9,8.8,159,Low,49,110,8.1,5.7,9.7,100
1174,3,3,1,20,Male,Mixed,Strength,67,6.4,8.5,232,Medium,52,107,7.2,3.6,5.9,100
1174,4,4,1,20,Male,Mixed,Cardio,63,5.9,8.6,35,Low,52,94,6.9,2.5,6.2,100
1174,5,5,1,20,Male,Mixed,HIIT,19,7.7,7.9,282,Low,54,87,6.7,6.7,3.2,87.1
1174,6,6,1,20,Male,Mixed,Yoga,37,2.9,8.2,219,Low,55,93,5.8,3.1,6,93.6
1174,7,7,1,20,Male,Mixed,Rest,24,1.8,8.3,136,Low,50,105,6.7,1,7.1,100
1174,8,1,2,20,Male,Mixed,HIIT,45,8.3,6.3,297,Medium,58,79,5.6,6.2,2.8,42.6
1174,9,2,2,20,Male,Mixed,Cardio,59,6.2,7.3,0,Medium,59,89,4.6,3.3,5.3,72
1174,10,3,2,20,Male,Mixed,Cardio,73,5.7,7.1,230,Medium,55,93,4.2,3,2.7,76
1174,11,4,2,20,Male,Mixed,Strength,63,6.5,7.3,271,Medium,53,97,3.8,4.7,4.8,83.2
1174,12,5,2,20,Male,Mixed,HIIT,44,9.5,7.2,267,Medium,57,89,5,5,3.1,64.4
1174,13,6,2,20,Male,Mixed,Cardio,80,7.8,7.6,284,High,57,85,4,6,2.1,50.7
1174,14,7,2,20,Male,Mixed,Rest,10,2.6,7.3,223,Medium,57,89,6.7,2.1,5.2,67.6
1174,15,1,3,20,Male,Mixed,Strength,77,8.3,,301,High,57,77,3.5,5.3,1,14.8
1174,16,2,3,20,Male,Mixed,Strength,68,7.5,7.7,238,Medium,56,84,5.5,6.6,3.4,62.9
1174,17,3,3,20,Male,Mixed,Cardio,64,6.4,7.4,167,Medium,57,75,5.5,7.6,2.3,44.4
1174,18,4,3,20,Male,Mixed,Cardio,64,7.6,7.9,168,Medium,56,87,5.7,8.8,3,62.9
1174,19,5,3,20,Male,Mixed,HIIT,35,7.4,,205,High,59,72,3.7,7.3,1.2,21.8
1174,20,6,3,20,Male,Mixed,Rest,14,1.4,7.9,201,Medium,54,94,5,1,3.1,84.8
1174,21,7,3,20,Male,Mixed,Yoga,44,4.3,7,207,Medium,57,86,5.4,4.3,3.8,51.1
1174,22,1,4,20,Male,Mixed,Cardio,62,3.9,6.5,163,Medium,56,92,4.3,4.5,4.7,65.5
1174,23,2,4,20,Male,Mixed,Strength,53,6.3,7.5,206,Medium,56,92,5.7,4.5,3.1,68.5
1174,24,3,4,20,Male,Mixed,HIIT,51,7.3,6.7,0,Low,57,95,4.8,6.8,4.8,68.8
1174,25,4,4,20,Male,Mixed,HIIT,36,5.7,7.6,185,Low,53,97,5.8,3.6,5.8,96.2
1174,26,5,4,20,Male,Mixed,Cardio,97,5,7.4,293,Medium,53,82,4.3,3.6,2.7,48.2
1174,27,6,4,20,Male,Mixed,Yoga,59,2.2,,0,Low,54,88,5.7,1,2.8,70.7
1174,28,7,4,20,Male,Mixed,Yoga,62,3.1,,168,Low,53,90,7,2.9,4.3,61.8
1175,1,1,1,27,Male,Mixed,Strength,52,7.6,7,194,Low,57,85,3.6,4.2,6.6,87.1
1175,2,2,1,27,Male,Mixed,HIIT,32,8.6,7.1,0,Low,57,73,7.3,4.9,5.8,77
1175,3,3,1,27,Male,Mixed,Strength,66,7.1,7,148,Medium,59,69,4.5,5.6,4.1,56.5
1175,4,4,1,27,Male,Mixed,HIIT,27,8.5,7.5,346,Medium,61,63,5.2,5.5,3.6,47.5
1175,5,5,1,27,Male,Mixed,HIIT,29,7.1,7.6,248,Medium,62,64,6.1,8.2,2.7,45.3
1175,6,6,1,27,Male,Mixed,Rest,25,1.5,7.2,251,Medium,61,64,4.9,3.4,3.9,51.2
1175,7,7,1,27,Male,Mixed,Rest,25,1,6.5,0,Low,55,78,6.4,1.4,5,43.1
1175,8,1,2,27,Male,Mixed,HIIT,19,9.8,7.1,0,High,60,50,2.9,7.8,1.3,7.6
1175,9,2,2,27,Male,Mixed,Cardio,73,6.9,6.8,139,Medium,60,65,4.9,8.4,4,39.9
1175,10,3,2,27,Male,Mixed,HIIT,42,9.5,6.5,175,High,65,55,2.8,7.6,1.1,2.6
1175,11,4,2,27,Male,Mixed,Strength,58,9.1,7.6,242,High,60,55,4.1,8.4,1.8,19.3
1175,12,5,2,27,Male,Mixed,Cardio,62,6,7.1,0,Medium,61,53,6.4,5.6,2.7,12.5
1175,13,6,2,27,Male,Mixed,Cardio,75,5.8,7.4,213,High,63,55,5.7,4.8,1.7,26.2
1175,14,7,2,27,Male,Mixed,Rest,10,1.3,7,0,Medium,59,73,4.7,1.5,3.9,43.2
1175,15,1,3,27,Male,Mixed,Strength,65,6.6,8.1,214,Medium,62,61,5.4,4.6,3.1,48.6
1175,16,2,3,27,Male,Mixed,Cardio,90,5.3,7.7,291,Medium,58,63,4.6,4.4,3.7,36.2
1175,17,3,3,27,Male,Mixed,Strength,34,8.6,7.8,308,Medium,59,64,5.5,6.7,2.8,41
1175,18,4,3,27,Male,Mixed,Strength,75,6.8,7.9,327,Medium,62,61,5.2,6.9,1.5,46.3
1175,19,5,3,27,Male,Mixed,HIIT,42,8.5,6.3,0,High,63,53,3.3,8.7,2.1,0.4
1175,20,6,3,27,Male,Mixed,Rest,10,1.6,9,187,Low,59,81,6.2,4.7,3.4,77.5
1175,21,7,3,27,Male,Mixed,Yoga,61,3.3,5.8,224,Medium,63,57,4.7,1.5,4.3,9.5
1175,22,1,4,27,Male,Mixed,HIIT,47,7.8,6.8,386,Medium,59,59,4.8,6.1,5.6,28.9
1175,23,2,4,27,Male,Mixed,Strength,51,6,7.4,259,Low,55,69,6.2,6.1,8.1,46.1
1175,24,3,4,27,Male,Mixed,Strength,57,5.2,6.7,190,Low,62,58,5.5,4.4,1.6,25.3
1175,25,4,4,27,Male,Mixed,HIIT,35,7.8,7.5,0,Low,60,66,6.9,5,5,63
1175,26,5,4,27,Male,Mixed,HIIT,47,7.6,8.4,0,Low,56,70,6.9,8.1,2.7,59
1175,27,6,4,27,Male,Mixed,Yoga,49,1.5,7.5,0,High,60,62,3.8,3.7,4.3,35.6
1175,28,7,4,27,Male,Mixed,Rest,19,1.5,6.9,170,Low,57,82,5.9,1.2,5.4,77.1
1176,1,1,1,34,Female,Mixed,Strength,57,6.4,7.6,181,Low,51,70,4.8,2.3,9.1,82.8
1176,2,2,1,34,Female,Mixed,Strength,65,6.3,,192,High,56,59,4.1,3.8,5.3,34
1176,3,3,1,34,Female,Mixed,Cardio,83,7.5,7.2,228,Low,54,61,5,3.3,5.8,59.8
1176,4,4,1,34,Female,Mixed,Cardio,71,5.9,7.3,64,Medium,55,65,5.5,3.9,5.4,43.1
1176,5,5,1,34,Female,Mixed,HIIT,31,8,7.2,314,High,60,49,2.6,4.4,1,0
1176,6,6,1,34,Female,Mixed,Cardio,70,5.9,8.2,215,Medium,59,68,5.5,3.2,3.7,62.3
1176,7,7,1,34,Female,Mixed,Yoga,45,4,8.3,178,Low,53,76,5.6,2.1,5.8,91.7
1176,8,1,2,34,Female,Mixed,HIIT,23,8.2,7.4,225,Medium,56,52,6.6,7.3,3.5,40.4
1176,9,2,2,34,Female,Mixed,Strength,79,7.1,6.7,191,Low,59,57,5.9,6.2,2.2,13.5
1176,10,3,2,34,Female,Mixed,Strength,85,8.2,7.6,174,Medium,59,53,5.2,6.5,3.2,19.1
1176,11,4,2,34,Female,Mixed,Strength,44,6.2,6.6,154,Medium,57,55,3.7,6.4,1,0
1176,12,5,2,34,Female,Mixed,HIIT,42,9.7,7,292,High,59,44,3.9,9.8,1.2,0
1176,13,6,2,34,Female,Mixed,Cardio,80,4.8,7.2,0,Medium,57,60,6.1,5.5,3.6,32.7
1176,14,7,2,34,Female,Mixed,Rest,10,1.4,7.5,0,Medium,55,66,6,2.8,4.8,37.1
1176,15,1,3,34,Female,Mixed,Strength,59,6.6,8.1,239,High,55,58,4.5,5.4,4.9,35.9
1176,16,2,3,34,Female,Mixed,Cardio,63,5.7,7.9,151,Medium,58,57,5.5,3,3.6,54.2
1176,17,3,3,34,Female,Mixed,Cardio,93,7.8,8.4,208,Medium,54,59,5.6,6.9,5.6,64.7
1176,18,4,3,34,Female,Mixed,Strength,85,9,,155,Medium,60,44,5.2,6.3,1,0.6
1176,19,5,3,34,Female,Mixed,Cardio,59,7.7,7.7,244,Medium,57,56,4.2,6.7,3.9,26.1
1176,20,6,3,34,Female,Mixed,Cardio,52,5.4,6.4,293,High,60,51,3.9,4.2,1,9.6
1176,21,7,3,34,Female,Mixed,Yoga,64,2.7,7.3,270,Medium,58,64,3.4,3.5,3.6,39.1
1176,22,1,4,34,Female,Mixed,Cardio,77,5.2,8.1,217,Low,54,61,6.9,3.2,5.2,48.8
1176,23,2,4,34,Female,Mixed,Cardio,85,5.6,6.3,182,Medium,59,48,3.6,5.2,1.9,0
1176,24,3,4,34,Female,Mixed,Cardio,57,4.2,7.6,0,Medium,52,61,6.5,3.7,2.8,25
1176,25,4,4,34,Female,Mixed,Cardio,79,4.4,8.2,175,Low,53,61,5.7,4.3,5,68.3
1176,26,5,4,34,Female,Mixed,Strength,56,4.9,7.5,157,Low,56,63,6.2,3.8,2.7,67.6
1176,27,6,4,34,Female,Mixed,Cardio,77,6.4,8.4,133,Low,54,71,7.1,5.4,2.7,69.7
1176,28,7,4,34,Female,Mixed,Yoga,55,2.3,7.5,179,Medium,54,68,4.7,3.9,4.1,52.9
1177,1,1,1,27,Female,Endurance,HIIT,58,8.2,6.7,271,Low,51,64,4.4,3.1,6.6,51.5
1177,2,2,1,27,Female,Endurance,Cardio,75,5.9,8.1,209,Low,53,66,6,2.6,8.6,73.9
1177,3,3,1,27,Female,Endurance,HIIT,31,9.2,,308,Medium,60,45,4.3,7.5,4,3.5
1177,4,4,1,27,Female,Endurance,Cardio,72,4.9,7.7,149,Low,51,61,6.8,3.8,5.1,52.9
1177,5,5,1,27,Female,Endurance,HIIT,34,9.3,7.4,0,High,54,48,4.3,8.2,2.7,31.9
1177,6,6,1,27,Female,Endurance,Cardio,56,4.6,8.1,231,Medium,58,59,6.4,3.8,4.1,44.1
1177,7,7,1,27,Female,Endurance,Yoga,78,4.2,,0,Low,53,70,8,2.8,4,53.2
1177,8,1,2,27,Female,Endurance,Cardio,89,4.7,7.9,224,Medium,56,51,3.7,2.7,4.8,42.3
1177,9,2,2,27,Female,Endurance,Cardio,68,6.2,8.6,90,Medium,55,59,6.2,5.8,5.2,47.5
1177,10,3,2,27,Female,Endurance,HIIT,43,10,7.8,328,Medium,57,51,5.4,9,2.6,20.4
1177,11,4,2,27,Female,Endurance,Cardio,95,6.9,7.2,285,High,56,48,4.8,4.6,1.1,2.2
1177,12,5,2,27,Female,Endurance,Cardio,85,6.6,7.3,212,High,59,39,4.1,6.2,1,0
1177,13,6,2,27,Female,Endurance,Cardio,66,5.3,,400,High,58,35,3.3,5,2.5,0
1177,14,7,2,27,Female,Endurance,Rest,19,1,7.7,0,Medium,57,62,4.7,1.8,3.5,49.4
1177,15,1,3,27,Female,Endurance,HIIT,14,10,7.8,216,Low,58,56,5.4,8.6,3,48.5
1177,16,2,3,27,Female,Endurance,Cardio,79,7.1,6.6,251,High,59,37,3.2,4.4,1,0
1177,17,3,3,27,Female,Endurance,Cardio,85,7.5,6.9,246,High,60,32,2.8,6.8,1.6,0
1177,18,4,3,27,Female,Endurance,Cardio,85,6.7,6.9,0,Medium,58,41,3.9,4.2,2.8,4.9
1177,19,5,3,27,Female,Endurance,Cardio,78,6.4,8,212,Medium,58,50,5.6,6.7,2.6,23
1177,20,6,3,27,Female,Endurance,Cardio,74,7.4,7.8,216,Medium,57,51,6,7.5,3.5,26.2
1177,21,7,3,27,Female,Endurance,Rest,10,2,,291,High,60,43,3,2.2,1,0
1177,22,1,4,27,Female,Endurance,Cardio,74,4.8,7.5,85,Low,53,59,6.1,2.7,4.6,53.2
1177,23,2,4,27,Female,Endurance,Cardio,62,3.7,8.1,163,Medium,52,55,5.3,3.5,2.8,41.1
1177,24,3,4,27,Female,Endurance,Cardio,76,5.8,7.3,148,Medium,54,60,5.3,6.1,2.2,44.2
1177,25,4,4,27,Female,Endurance,Cardio,61,5.3,6.9,288,Medium,55,43,4,4,3.1,0
1177,26,5,4,27,Female,Endurance,Cardio,76,4.4,8,259,Medium,57,55,4.2,2.9,4.1,35.4
1177,27,6,4,27,Female,Endurance,Cardio,86,6,7.5,116,Medium,57,51,6.2,5.3,4,31.2
1177,28,7,4,27,Female,Endurance,Rest,25,1.5,8.1,141,Low,56,67,7.1,1.8,5.2,61.2
1178,1,1,1,25,Female,Mixed,HIIT,39,8.4,6.5,375,High,66,67,2.2,4.3,4.5,36
1178,2,2,1,25,Female,Mixed,Cardio,81,6.6,7.2,280,Medium,66,76,4.1,4.8,4.5,44.7
1178,3,3,1,25,Female,Mixed,Strength,86,7.6,7.7,206,Medium,64,81,7.3,4.1,5.8,84.2
1178,4,4,1,25,Female,Mixed,HIIT,34,8.5,8.3,250,Low,63,72,6.8,4,3.4,63.7
1178,5,5,1,25,Female,Mixed,Strength,71,6.8,7.1,343,High,68,61,4.4,5.1,1,13.5
1178,6,6,1,25,Female,Mixed,Cardio,88,7.6,7.5,350,Medium,62,68,4.3,5.4,3.4,35.2
1178,7,7,1,25,Female,Mixed,Yoga,63,2.5,8.1,146,Low,65,73,7.1,1,5.2,71.4
1178,8,1,2,25,Female,Mixed,Cardio,46,6.9,7.7,341,High,70,69,4.1,5.6,2.6,39.4
1178,9,2,2,25,Female,Mixed,Cardio,61,6.2,8.3,0,High,69,71,3.3,3.6,2,41.1
1178,10,3,2,25,Female,Mixed,Strength,74,8,8,0,Medium,67,69,5.9,6.2,1,56.3
1178,11,4,2,25,Female,Mixed,HIIT,30,10,6.5,0,High,74,43,1.8,6.1,1,0
1178,12,5,2,25,Female,Mixed,Cardio,87,6,,0,High,70,58,2.7,5.7,1,0
1178,13,6,2,25,Female,Mixed,Yoga,77,4,8.2,263,Medium,67,68,5.1,3.5,3.6,58.4
1178,14,7,2,25,Female,Mixed,Rest,13,1.9,6.2,252,High,69,56,1.2,3.3,2,0
